symbol,exchange,symbol_on_exchange,base_asset,quote_asset,expire_at,has_buy_sell_data,is_perpetual,margined,oi_lq_vol_denominated_in,has_long_short_ratio_data,has_ohlcv_data
pf_xrpusd.K,K,pf_xrpusd,XRP,USD,,True,True,STABLE,BASE_ASSET,False,True
PATEX_USDT.Y,Y,PATEX_USDT,PATEX,USDT,,True,True,STABLE,BASE_ASSET,False,True
CFX_USDT.Y,Y,CFX_USDT,CFX,USDT,,True,True,STABLE,BASE_ASSET,False,True
SUIPERP.6,6,SUIPERP,SUI,USDC,,True,True,STABLE,BASE_ASSET,False,True
pf_chrusd.K,K,pf_chrusd,CHR,USD,,True,True,STABLE,BASE_ASSET,False,True
NULS_USDT.Y,Y,NULS_USDT,NULS,USDT,,True,True,STABLE,BASE_ASSET,False,True
SLPUSDT_PERP.3,3,SLP-USDT-SWAP,SLP,USDT,,True,True,STABLE,BASE_ASSET,False,True
pf_bomeusd.K,K,pf_bomeusd,BOME,USD,,True,True,STABLE,BASE_ASSET,False,True
pf_rlcusd.K,K,pf_rlcusd,RLC,USD,,True,True,STABLE,BASE_ASSET,False,True
MEME-PERP.V,V,MEME-PERP,MEME,USDC,,True,True,STABLE,BASE_ASSET,False,True
AIOZ_USDT.Y,Y,AIOZ_USDT,AIOZ,USDT,,True,True,STABLE,BASE_ASSET,False,True
BTC-25OCT24.2,2,BTC-25OCT24,BTC,USD,2024-10-25 08:00:00,True,False,COIN,QUOTE_ASSET,False,True
INJ-PERP.V,V,INJ-PERP,INJ,USDC,,True,True,STABLE,BASE_ASSET,False,True
AAVEUSDT_PERP.4,4,AAVE-USDT,AAVE,USDT,,True,True,STABLE,BASE_ASSET,False,True
LINK_USDC-PERPETUAL.2,2,LINK_USDC-PERPETUAL,LINK,USDC,,True,True,STABLE,BASE_ASSET,False,True
SUNUSDT_PERP.4,4,SUN-USDT,SUN,USDT,,True,True,STABLE,BASE_ASSET,False,True
NEAR_USDC-PERPETUAL.2,2,NEAR_USDC-PERPETUAL,NEAR,USDC,,True,True,STABLE,BASE_ASSET,False,True
MEMEUSDT_PERP.3,3,MEME-USDT-SWAP,MEME,USDT,,True,True,STABLE,BASE_ASSET,False,True
pf_mantausd.K,K,pf_mantausd,MANTA,USD,,True,True,STABLE,BASE_ASSET,False,True
LTCUSD_PERP.4,4,LTC-USD,LTC,USD,,True,True,COIN,QUOTE_ASSET,False,True
fi_xrpusd_240927.K,K,fi_xrpusd_240927,XRP,USD,2024-09-27 15:00:00,True,False,COIN,QUOTE_ASSET,False,True
INJUSDT_PERP.4,4,INJ-USDT,INJ,USDT,,True,True,STABLE,BASE_ASSET,False,True
ARBPERP.6,6,ARBPERP,ARB,USDC,,True,True,STABLE,BASE_ASSET,False,True
RVNUSDT_PERP.3,3,RVN-USDT-SWAP,RVN,USDT,,True,True,STABLE,BASE_ASSET,False,True
TRXUSDT_PERP.0,0,TRXUSDT,TRX,USDT,,True,True,STABLE,BASE_ASSET,False,True
XRPU24.0,0,XRPU24,XRP,BTC,2024-09-27 12:00:00,True,False,STABLE,BASE_ASSET,False,True
CHESS_USDT.Y,Y,CHESS_USDT,CHESS,USDT,,True,True,STABLE,BASE_ASSET,False,True
IO_USDT.Y,Y,IO_USDT,IO,USDT,,True,True,STABLE,BASE_ASSET,False,True
OPUSD_PERP.0,0,OPUSD,OP,USD,,True,True,COIN,CONTRACTS,False,True
TAI_USDT.Y,Y,TAI_USDT,TAI,USDT,,True,True,STABLE,BASE_ASSET,False,True
pf_omusd.K,K,pf_omusd,OM,USD,,True,True,STABLE,BASE_ASSET,False,True
ADAUSDT_PERP.F,F,ADAF0:USTF0,ADA,USDT,,True,True,STABLE,BASE_ASSET,False,True
YFI_USDT.Y,Y,YFI_USDT,YFI,USDT,,True,True,STABLE,BASE_ASSET,False,True
ZKUSDT_PERP.0,0,ZKUSDT,ZK,USDT,,True,True,STABLE,BASE_ASSET,False,True
BLAST-PERP.V,V,BLAST-PERP,BLAST,USDC,,True,True,STABLE,BASE_ASSET,False,True
SPELL_USDT.Y,Y,SPELL_USDT,SPELL,USDT,,True,True,STABLE,BASE_ASSET,False,True
W_USDT.Y,Y,W_USDT,W,USDT,,True,True,STABLE,BASE_ASSET,False,True
GFTUSDT_PERP.3,3,GFT-USDT-SWAP,GFT,USDT,,True,True,STABLE,BASE_ASSET,False,True
GMMEME-PERP.V,V,GMMEME-PERP,GMMEME,USDC,,True,True,STABLE,BASE_ASSET,False,True
ALGOUSDT_PERP.4,4,ALGO-USDT,ALGO,USDT,,True,True,STABLE,BASE_ASSET,False,True
TRX_USDC-PERPETUAL.2,2,TRX_USDC-PERPETUAL,TRX,USDC,,True,True,STABLE,BASE_ASSET,False,True
SUSHIUSDT_PERP.F,F,SUSHIF0:USTF0,SUSHI,USDT,,True,True,STABLE,BASE_ASSET,False,True
MANTA_USDT.Y,Y,MANTA_USDT,MANTA,USDT,,True,True,STABLE,BASE_ASSET,False,True
NMR_USDT.Y,Y,NMR_USDT,NMR,USDT,,True,True,STABLE,BASE_ASSET,False,True
SOLUSD_PERP.3,3,SOL-USD-SWAP,SOL,USD,,True,True,COIN,QUOTE_ASSET,False,True
IOTUSDT_PERP.F,F,IOTF0:USTF0,IOTA,USDT,,True,True,STABLE,BASE_ASSET,False,True
PERP_BICO_USDT.W,W,PERP_BICO_USDT,BICO,USDT,,True,True,STABLE,BASE_ASSET,False,True
TAOUSDT_PERP.3,3,TAO-USDT-SWAP,TAO,USDT,,True,True,STABLE,BASE_ASSET,False,True
KDA_USDT.Y,Y,KDA_USDT,KDA,USDT,,True,True,STABLE,BASE_ASSET,False,True
CATIUSDT_PERP.4,4,CATI-USDT,CATI,USDT,,True,True,STABLE,BASE_ASSET,False,True
BNB_USDC-PERPETUAL.2,2,BNB_USDC-PERPETUAL,BNB,USDC,,True,True,STABLE,BASE_ASSET,False,True
XRPUSDT_PERP.F,F,XRPF0:USTF0,XRP,USDT,,True,True,STABLE,BASE_ASSET,False,True
BALUSDT_PERP.3,3,BAL-USDT-SWAP,BAL,USDT,,True,True,STABLE,BASE_ASSET,False,True
PERP_USDT.Y,Y,PERP_USDT,PERP,USDT,,True,True,STABLE,BASE_ASSET,False,True
pf_adausd.K,K,pf_adausd,ADA,USD,,True,True,STABLE,BASE_ASSET,False,True
ETHUSD_PERP.0,0,ETHUSD,ETH,USD,,True,True,COIN,CONTRACTS,False,True
pf_bakeusd.K,K,pf_bakeusd,BAKE,USD,,True,True,STABLE,BASE_ASSET,False,True
BAIDOGE_USDT.Y,Y,BAIDOGE_USDT,AIDOGE,USDT,,True,True,STABLE,BASE_ASSET,False,True
PERP_WIF_USDT.W,W,PERP_WIF_USDT,WIF,USDT,,True,True,STABLE,BASE_ASSET,False,True
AR_USDT.Y,Y,AR_USDT,AR,USDT,,True,True,STABLE,BASE_ASSET,False,True
FIS_USDT.Y,Y,FIS_USDT,FIS,USDT,,True,True,STABLE,BASE_ASSET,False,True
EOSUSD_PERP.3,3,EOS-USD-SWAP,EOS,USD,,True,True,COIN,QUOTE_ASSET,False,True
1CAT_USDT.Y,Y,1CAT_USDT,1CAT,USDT,,True,True,STABLE,BASE_ASSET,False,True
PERP_AXL_USDT.W,W,PERP_AXL_USDT,AXL,USDT,,True,True,STABLE,BASE_ASSET,False,True
BB_USDT.Y,Y,BB_USDT,BB,USDT,,True,True,STABLE,BASE_ASSET,False,True
WUSDT_PERP.3,3,W-USDT-SWAP,W,USDT,,True,True,STABLE,BASE_ASSET,False,True
pf_storjusd.K,K,pf_storjusd,STORJ,USD,,True,True,STABLE,BASE_ASSET,False,True
BNBUSD_PERP.0,0,BNBUSD,BNB,USD,,True,True,COIN,CONTRACTS,False,True
PERP_GALA_USDT.W,W,PERP_GALA_USDT,GALA,USDT,,True,True,STABLE,BASE_ASSET,False,True
PORTALUSDT_PERP.0,0,PORTALUSDT,PORTAL,USDT,,True,True,STABLE,BASE_ASSET,False,True
ZROUSDT_PERP.0,0,ZROUSDT,ZRO,USDT,,True,True,STABLE,BASE_ASSET,False,True
NOTUSDT_PERP.0,0,NOTUSDT,NOT,USDT,,True,True,STABLE,BASE_ASSET,False,True
STMX_USDT.Y,Y,STMX_USDT,STMX,USDT,,True,True,STABLE,BASE_ASSET,False,True
SOLUSDT_PERP.4,4,SOL-USDT,SOL,USDT,,True,True,STABLE,BASE_ASSET,False,True
LINKUSD_PERP.4,4,LINK-USD,LINK,USD,,True,True,COIN,QUOTE_ASSET,False,True
TNSR_USDT.Y,Y,TNSR_USDT,TNSR,USDT,,True,True,STABLE,BASE_ASSET,False,True
PERP_ORDI_USDT.W,W,PERP_ORDI_USDT,ORDI,USDT,,True,True,STABLE,BASE_ASSET,False,True
XEC_USDT.Y,Y,XEC_USDT,XEC,USDT,,True,True,STABLE,BASE_ASSET,False,True
MAGICUSDT_PERP.3,3,MAGIC-USDT-SWAP,MAGIC,USDT,,True,True,STABLE,BASE_ASSET,False,True
ETHUSDZ24.6,6,ETHUSDZ24,ETH,USD,2024-12-27 08:00:00,True,False,COIN,QUOTE_ASSET,False,True
VRAUSDT_PERP.3,3,VRA-USDT-SWAP,VRA,USDT,,True,True,STABLE,BASE_ASSET,False,True
WIFPERP.6,6,WIFPERP,WIF,USDC,,True,True,STABLE,BASE_ASSET,False,True
ARB_USDT.Y,Y,ARB_USDT,ARB,USDT,,True,True,STABLE,BASE_ASSET,False,True
T_USDT.Y,Y,T_USDT,T,USDT,,True,True,STABLE,BASE_ASSET,False,True
LDOUSDT_PERP.3,3,LDO-USDT-SWAP,LDO,USDT,,True,True,STABLE,BASE_ASSET,False,True
PERP_ETC_USDT.W,W,PERP_ETC_USDT,ETC,USDT,,True,True,STABLE,BASE_ASSET,False,True
pf_jupusd.K,K,pf_jupusd,JUP,USD,,True,True,STABLE,BASE_ASSET,False,True
LISTAUSDT_PERP.4,4,LISTA-USDT,LISTA,USDT,,True,True,STABLE,BASE_ASSET,False,True
BTCEUR_PERP.0,0,XBTEUR,BTC,EUR,,True,True,COIN,QUOTE_ASSET,False,True
XBTM25.0,0,XBTM25,BTC,USD,2025-06-27 12:00:00,True,False,COIN,QUOTE_ASSET,False,True
NOTPERP.6,6,NOTPERP,NOT,USDC,,True,True,STABLE,BASE_ASSET,False,True
fi_ethusd_250328.K,K,fi_ethusd_250328,ETH,USD,2025-03-28 16:00:00,True,False,COIN,QUOTE_ASSET,False,True
WIF_USDT.Y,Y,WIF_USDT,WIF,USDT,,True,True,STABLE,BASE_ASSET,False,True
TURBO_USDT.Y,Y,TURBO_USDT,TURBO,USDT,,True,True,STABLE,BASE_ASSET,False,True
DRIFT_USDT.Y,Y,DRIFT_USDT,DRIFT,USDT,,True,True,STABLE,BASE_ASSET,False,True
PERP_GLM_USDT.W,W,PERP_GLM_USDT,GLM,USDT,,True,True,STABLE,BASE_ASSET,False,True
POPCATPERP.6,6,POPCATPERP,POPCAT,USDC,,True,True,STABLE,BASE_ASSET,False,True
pf_luna2usd.K,K,pf_luna2usd,LUNA,USD,,True,True,STABLE,BASE_ASSET,False,True
INJUSDT_PERP.3,3,INJ-USDT-SWAP,INJ,USDT,,True,True,STABLE,BASE_ASSET,False,True
GMXUSDT_PERP.3,3,GMX-USDT-SWAP,GMX,USDT,,True,True,STABLE,BASE_ASSET,False,True
LTC_USDC-PERPETUAL.2,2,LTC_USDC-PERPETUAL,LTC,USDC,,True,True,STABLE,BASE_ASSET,False,True
AGLD_USDT.Y,Y,AGLD_USDT,AGLD,USDT,,True,True,STABLE,BASE_ASSET,False,True
BTT_USDT.Y,Y,BTT_USDT,BTT,USDT,,True,True,STABLE,BASE_ASSET,False,True
TIAUSDT_PERP.0,0,TIAUSDT,TIA,USDT,,True,True,STABLE,BASE_ASSET,False,True
ONE_USDT.Y,Y,ONE_USDT,ONE,USDT,,True,True,STABLE,BASE_ASSET,False,True
PERP_APE_USDT.W,W,PERP_APE_USDT,APE,USDT,,True,True,STABLE,BASE_ASSET,False,True
pf_eosusd.K,K,pf_eosusd,EOS,USD,,True,True,STABLE,BASE_ASSET,False,True
AVAXUSDT_PERP.3,3,AVAX-USDT-SWAP,AVAX,USDT,,True,True,STABLE,BASE_ASSET,False,True
pf_perpusd.K,K,pf_perpusd,PERP,USD,,True,True,STABLE,BASE_ASSET,False,True
NFP_USDT.Y,Y,NFP_USDT,NFP,USDT,,True,True,STABLE,BASE_ASSET,False,True
PERP_SOL_USDT.W,W,PERP_SOL_USDT,SOL,USDT,,True,True,STABLE,BASE_ASSET,False,True
ARK_USDT.Y,Y,ARK_USDT,ARK,USDT,,True,True,STABLE,BASE_ASSET,False,True
pf_tokenusd.K,K,pf_tokenusd,TOKEN,USD,,True,True,STABLE,BASE_ASSET,False,True
ENA_USDT.Y,Y,ENA_USDT,ENA,USDT,,True,True,STABLE,BASE_ASSET,False,True
PERP_ORDER_USDT.W,W,PERP_ORDER_USDT,ORDER,USDT,,True,True,STABLE,BASE_ASSET,False,True
fi_bchusd_240927.K,K,fi_bchusd_240927,BCH,USD,2024-09-27 15:00:00,True,False,COIN,QUOTE_ASSET,False,True
TIA_USDT.Y,Y,TIA_USDT,TIA,USDT,,True,True,STABLE,BASE_ASSET,False,True
pf_brettusd.K,K,pf_brettusd,BRETT,USD,,True,True,STABLE,BASE_ASSET,False,True
FILUSDT_PERP.F,F,FILF0:USTF0,FIL,USDT,,True,True,STABLE,BASE_ASSET,False,True
BICO_USDT.Y,Y,BICO_USDT,BICO,USDT,,True,True,STABLE,BASE_ASSET,False,True
BTCUSD.7,7,BTCUSD,BTC,USD,,True,True,COIN,QUOTE_ASSET,False,True
TONUSDT_PERP.4,4,TON-USDT,TON,USDT,,True,True,STABLE,BASE_ASSET,False,True
ENSUSDT_PERP.4,4,ENS-USDT,ENS,USDT,,True,True,STABLE,BASE_ASSET,False,True
PRCL_USDT.Y,Y,PRCL_USDT,PRCL,USDT,,True,True,STABLE,BASE_ASSET,False,True
SYN_USDT.Y,Y,SYN_USDT,SYN,USDT,,True,True,STABLE,BASE_ASSET,False,True
CYBER_USDT.Y,Y,CYBER_USDT,CYBER,USDT,,True,True,STABLE,BASE_ASSET,False,True
STEEMUSDT_PERP.4,4,STEEM-USDT,STEEM,USDT,,True,True,STABLE,BASE_ASSET,False,True
PERP_ZRX_USDT.W,W,PERP_ZRX_USDT,ZRX,USDT,,True,True,STABLE,BASE_ASSET,False,True
CSPRUSDT_PERP.3,3,CSPR-USDT-SWAP,CSPR,USDT,,True,True,STABLE,BASE_ASSET,False,True
SUIUSDT_PERP.4,4,SUI-USDT,SUI,USDT,,True,True,STABLE,BASE_ASSET,False,True
BNX_USDT.Y,Y,BNX_USDT,BNX,USDT,,True,True,STABLE,BASE_ASSET,False,True
IMXUSDT_PERP.3,3,IMX-USDT-SWAP,IMX,USDT,,True,True,STABLE,BASE_ASSET,False,True
ETH-27DEC24.2,2,ETH-27DEC24,ETH,USD,2024-12-27 08:00:00,True,False,COIN,QUOTE_ASSET,False,True
pf_lskusd.K,K,pf_lskusd,LSK,USD,,True,True,STABLE,BASE_ASSET,False,True
WLD-PERP.V,V,WLD-PERP,WLD,USDC,,True,True,STABLE,BASE_ASSET,False,True
BBL_USDT.Y,Y,BBL_USDT,BBL,USDT,,True,True,STABLE,BASE_ASSET,False,True
JTOUSDT_PERP.4,4,JTO-USDT,JTO,USDT,,True,True,STABLE,BASE_ASSET,False,True
pf_idexusd.K,K,pf_idexusd,IDEX,USD,,True,True,STABLE,BASE_ASSET,False,True
SYS_USDT.Y,Y,SYS_USDT,SYS,USDT,,True,True,STABLE,BASE_ASSET,False,True
IDUSDT_PERP.3,3,ID-USDT-SWAP,ID,USDT,,True,True,STABLE,BASE_ASSET,False,True
pf_wusd.K,K,pf_wusd,W,USD,,True,True,STABLE,BASE_ASSET,False,True
PERP_ONDO_USDT.W,W,PERP_ONDO_USDT,ONDO,USDT,,True,True,STABLE,BASE_ASSET,False,True
ZROUSDT_PERP.4,4,ZRO-USDT,ZRO,USDT,,True,True,STABLE,BASE_ASSET,False,True
LUNC_USDT.Y,Y,LUNC_USDT,LUNC,USDT,,True,True,STABLE,BASE_ASSET,False,True
SANDUSDT_PERP.3,3,SAND-USDT-SWAP,SAND,USDT,,True,True,STABLE,BASE_ASSET,False,True
APTUSDT_PERP.F,F,APTF0:USTF0,APT,USDT,,True,True,STABLE,BASE_ASSET,False,True
ACEUSDT_PERP.3,3,ACE-USDT-SWAP,ACE,USDT,,True,True,STABLE,BASE_ASSET,False,True
DOGSUSDT_PERP.4,4,DOGS-USDT,DOGS,USDT,,True,True,STABLE,BASE_ASSET,False,True
PERP_ID_USDT.W,W,PERP_ID_USDT,ID,USDT,,True,True,STABLE,BASE_ASSET,False,True
PERP_CRO_USDT.W,W,PERP_CRO_USDT,CRO,USDT,,True,True,STABLE,BASE_ASSET,False,True
PERP_FXS_USDT.W,W,PERP_FXS_USDT,FXS,USDT,,True,True,STABLE,BASE_ASSET,False,True
RENDERUSDT_PERP.3,3,RENDER-USDT-SWAP,RENDER,USDT,,True,True,STABLE,BASE_ASSET,False,True
ZETA_USDT.Y,Y,ZETA_USDT,ZETA,USDT,,True,True,STABLE,BASE_ASSET,False,True
PERP_SNX_USDT.W,W,PERP_SNX_USDT,SNX,USDT,,True,True,STABLE,BASE_ASSET,False,True
BSW_USDT.Y,Y,BSW_USDT,BSW,USDT,,True,True,STABLE,BASE_ASSET,False,True
MKRUSDT_PERP.4,4,MKR-USDT,MKR,USDT,,True,True,STABLE,BASE_ASSET,False,True
CFXUSDT_PERP.4,4,CFX-USDT,CFX,USDT,,True,True,STABLE,BASE_ASSET,False,True
MASA_USDT.Y,Y,MASA_USDT,MASA,USDT,,True,True,STABLE,BASE_ASSET,False,True
BONKUSDT_PERP.4,4,BONK-USDT,BONK,USDT,,True,True,STABLE,BASE_ASSET,False,True
TNSRUSDT_PERP.0,0,TNSRUSDT,TNSR,USDT,,True,True,STABLE,BASE_ASSET,False,True
XRDUSDT_PERP.0,0,XRDUSDT,XRD,USDT,,True,True,STABLE,BASE_ASSET,False,True
TAO_USDT.Y,Y,TAO_USDT,TAO,USDT,,True,True,STABLE,BASE_ASSET,False,True
ETHU24.0,0,ETHU24,ETH,BTC,2024-09-27 12:00:00,True,False,STABLE,BASE_ASSET,False,True
pf_hftusd.K,K,pf_hftusd,HFT,USD,,True,True,STABLE,BASE_ASSET,False,True
PERP_NMR_USDT.W,W,PERP_NMR_USDT,NMR,USDT,,True,True,STABLE,BASE_ASSET,False,True
ETH_USDT.Y,Y,ETH_USDT,ETH,USDT,,True,True,STABLE,BASE_ASSET,False,True
SKL_USDT.Y,Y,SKL_USDT,SKL,USDT,,True,True,STABLE,BASE_ASSET,False,True
OM_USDT.Y,Y,OM_USDT,OM,USDT,,True,True,STABLE,BASE_ASSET,False,True
STXUSDT_PERP.4,4,STX-USDT,STX,USDT,,True,True,STABLE,BASE_ASSET,False,True
JUPUSDT_PERP.4,4,JUP-USDT,JUP,USDT,,True,True,STABLE,BASE_ASSET,False,True
AUDIO_USDT.Y,Y,AUDIO_USDT,AUDIO,USDT,,True,True,STABLE,BASE_ASSET,False,True
IOUSDT_PERP.0,0,IOUSDT,IO,USDT,,True,True,STABLE,BASE_ASSET,False,True
EOS_USDT.Y,Y,EOS_USDT,EOS,USDT,,True,True,STABLE,BASE_ASSET,False,True
PERP_NFP_USDT.W,W,PERP_NFP_USDT,NFP,USDT,,True,True,STABLE,BASE_ASSET,False,True
CKB_USDT.Y,Y,CKB_USDT,CKB,USDT,,True,True,STABLE,BASE_ASSET,False,True
ETHUSD_PERP.3,3,ETH-USD-SWAP,ETH,USD,,True,True,COIN,QUOTE_ASSET,False,True
PERP_TOKEN_USDT.W,W,PERP_TOKEN_USDT,TOKEN,USDT,,True,True,STABLE,BASE_ASSET,False,True
BAKEUSDT_PERP.4,4,BAKE-USDT,BAKE,USDT,,True,True,STABLE,BASE_ASSET,False,True
LTCUSDT_PERP.0,0,LTCUSDT,LTC,USDT,,True,True,STABLE,BASE_ASSET,False,True
PERP_DOGS_USDT.W,W,PERP_DOGS_USDT,DOGS,USDT,,True,True,STABLE,BASE_ASSET,False,True
HFT_USDT.Y,Y,HFT_USDT,HFT,USDT,,True,True,STABLE,BASE_ASSET,False,True
pf_linkusd.K,K,pf_linkusd,LINK,USD,,True,True,STABLE,BASE_ASSET,False,True
FLIP_USDT.Y,Y,FLIP_USDT,FLIP,USDT,,True,True,STABLE,BASE_ASSET,False,True
PERP_CKB_USDT.W,W,PERP_CKB_USDT,CKB,USDT,,True,True,STABLE,BASE_ASSET,False,True
KEY_USDT.Y,Y,KEY_USDT,KEY,USDT,,True,True,STABLE,BASE_ASSET,False,True
PRQ_USDT.Y,Y,PRQ_USDT,PRQ,USDT,,True,True,STABLE,BASE_ASSET,False,True
PORTALUSDT_PERP.4,4,PORTAL-USDT,PORTAL,USDT,,True,True,STABLE,BASE_ASSET,False,True
PERP_SAND_USDT.W,W,PERP_SAND_USDT,SAND,USDT,,True,True,STABLE,BASE_ASSET,False,True
MON_USDT.Y,Y,MON_USDT,MON,USDT,,True,True,STABLE,BASE_ASSET,False,True
pf_wifusd.K,K,pf_wifusd,WIF,USD,,True,True,STABLE,BASE_ASSET,False,True
pf_bbusd.K,K,pf_bbusd,BB,USD,,True,True,STABLE,BASE_ASSET,False,True
AAVEUSD_PERP.0,0,AAVEUSD,AAVE,USD,,True,True,COIN,CONTRACTS,False,True
PERP_LTC_USDT.W,W,PERP_LTC_USDT,LTC,USDT,,True,True,STABLE,BASE_ASSET,False,True
XCN_USDT.Y,Y,XCN_USDT,XCN,USDT,,True,True,STABLE,BASE_ASSET,False,True
MOVRUSDT_PERP.3,3,MOVR-USDT-SWAP,MOVR,USDT,,True,True,STABLE,BASE_ASSET,False,True
AIDOGEUSDT_PERP.4,4,AIDOGE-USDT,AIDOGE,USDT,,True,True,STABLE,BASE_ASSET,False,True
APTUSDT_PERP.3,3,APT-USDT-SWAP,APT,USDT,,True,True,STABLE,BASE_ASSET,False,True
pf_flowusd.K,K,pf_flowusd,FLOW,USD,,True,True,STABLE,BASE_ASSET,False,True
ff_xbtusd_240927.K,K,ff_xbtusd_240927,BTC,USD,2024-09-27 08:00:00,True,False,STABLE,BASE_ASSET,False,True
CLV_USDT.Y,Y,CLV_USDT,CLV,USDT,,True,True,STABLE,BASE_ASSET,False,True
YFIUSD_PERP.3,3,YFI-USD-SWAP,YFI,USD,,True,True,COIN,QUOTE_ASSET,False,True
ZEC-USD.8,8,ZEC-USD,ZEC,USD,,True,True,STABLE,BASE_ASSET,False,True
DOT_USDT.Y,Y,DOT_USDT,DOT,USDT,,True,True,STABLE,BASE_ASSET,False,True
G_USDT.Y,Y,G_USDT,G,USDT,,True,True,STABLE,BASE_ASSET,False,True
SATS_USDT.Y,Y,SATS_USDT,SATS,USDT,,True,True,STABLE,BASE_ASSET,False,True
FTN_USDT.Y,Y,FTN_USDT,FTN,USDT,,True,True,STABLE,BASE_ASSET,False,True
PERP_COMP_USDT.W,W,PERP_COMP_USDT,COMP,USDT,,True,True,STABLE,BASE_ASSET,False,True
BICOUSDT_PERP.3,3,BICO-USDT-SWAP,BICO,USDT,,True,True,STABLE,BASE_ASSET,False,True
PERP_WOO_USDT.W,W,PERP_WOO_USDT,WOO,USDT,,True,True,STABLE,BASE_ASSET,False,True
MAVIA_USDT.Y,Y,MAVIA_USDT,MAVIA,USDT,,True,True,STABLE,BASE_ASSET,False,True
pf_woousd.K,K,pf_woousd,WOO,USD,,True,True,STABLE,BASE_ASSET,False,True
DYDXUSDT_PERP.3,3,DYDX-USDT-SWAP,DYDX,USDT,,True,True,STABLE,BASE_ASSET,False,True
GALA_USDT.Y,Y,GALA_USDT,GALA,USDT,,True,True,STABLE,BASE_ASSET,False,True
ETC_USDT.Y,Y,ETC_USDT,ETC,USDT,,True,True,STABLE,BASE_ASSET,False,True
DOT-USD.8,8,DOT-USD,DOT,USD,,True,True,STABLE,BASE_ASSET,False,True
APEUSDT_PERP.4,4,APE-USDT,APE,USDT,,True,True,STABLE,BASE_ASSET,False,True
MATIC-USD.8,8,MATIC-USD,MATIC,USD,,True,True,STABLE,BASE_ASSET,False,True
FORTH_USDT.Y,Y,FORTH_USDT,FORTH,USDT,,True,True,STABLE,BASE_ASSET,False,True
MBABYDOGE_USDT.Y,Y,MBABYDOGE_USDT,MBABYDOGE,USDT,,True,True,STABLE,BASE_ASSET,False,True
LINK-PERP.V,V,LINK-PERP,LINK,USDC,,True,True,STABLE,BASE_ASSET,False,True
RDNT_USDT.Y,Y,RDNT_USDT,RDNT,USDT,,True,True,STABLE,BASE_ASSET,False,True
BLZ_USDT.Y,Y,BLZ_USDT,BLZ,USDT,,True,True,STABLE,BASE_ASSET,False,True
ICE_USDT.Y,Y,ICE_USDT,ICE,USDT,,True,True,STABLE,BASE_ASSET,False,True
GMTUSD_PERP.0,0,GMTUSD,GMT,USD,,True,True,COIN,CONTRACTS,False,True
MEME_USDT.Y,Y,MEME_USDT,MEME,USDT,,True,True,STABLE,BASE_ASSET,False,True
KLAYUSDT_PERP.3,3,KLAY-USDT-SWAP,KLAY,USDT,,True,True,STABLE,BASE_ASSET,False,True
XRPUSDT_PERP.4,4,XRP-USDT,XRP,USDT,,True,True,STABLE,BASE_ASSET,False,True
WAVES_USDT.Y,Y,WAVES_USDT,WAVES,USDT,,True,True,STABLE,BASE_ASSET,False,True
ORDIUSD_PERP.0,0,ORDIUSD,ORDI,USD,,True,True,COIN,CONTRACTS,False,True
OXT_USDT.Y,Y,OXT_USDT,OXT,USDT,,True,True,STABLE,BASE_ASSET,False,True
AXSUSDT_PERP.4,4,AXS-USDT,AXS,USDT,,True,True,STABLE,BASE_ASSET,False,True
GLMR_USDT.Y,Y,GLMR_USDT,GLMR,USDT,,True,True,STABLE,BASE_ASSET,False,True
DUSK_USDT.Y,Y,DUSK_USDT,DUSK,USDT,,True,True,STABLE,BASE_ASSET,False,True
SLERF_USDT.Y,Y,SLERF_USDT,SLERF,USDT,,True,True,STABLE,BASE_ASSET,False,True
PERP_GMX_USDT.W,W,PERP_GMX_USDT,GMX,USDT,,True,True,STABLE,BASE_ASSET,False,True
pf_pepeusd.K,K,pf_pepeusd,PEPE,USD,,True,True,STABLE,BASE_ASSET,False,True
LOOKSUSDT_PERP.3,3,LOOKS-USDT-SWAP,LOOKS,USDT,,True,True,STABLE,BASE_ASSET,False,True
ff_solusd_240927.K,K,ff_solusd_240927,SOL,USD,2024-09-27 08:00:00,True,False,STABLE,BASE_ASSET,False,True
MNT-PERP.V,V,MNT-PERP,MNT,USDC,,True,True,STABLE,BASE_ASSET,False,True
PERP_PIXEL_USDT.W,W,PERP_PIXEL_USDT,PIXEL,USDT,,True,True,STABLE,BASE_ASSET,False,True
FITFI_USDT.Y,Y,FITFI_USDT,FITFI,USDT,,True,True,STABLE,BASE_ASSET,False,True
XMRUSDT_PERP.F,F,XMRF0:USTF0,XMR,USDT,,True,True,STABLE,BASE_ASSET,False,True
pf_usdtusd.K,K,pf_usdtusd,USDT,USD,,True,True,STABLE,BASE_ASSET,False,True
pf_zeususd.K,K,pf_zeususd,ZEUS,USD,,True,True,STABLE,BASE_ASSET,False,True
MSN_USDT.Y,Y,MSN_USDT,MSN,USDT,,True,True,STABLE,BASE_ASSET,False,True
pf_pendleusd.K,K,pf_pendleusd,PENDLE,USD,,True,True,STABLE,BASE_ASSET,False,True
PERP_KLAY_USDT.W,W,PERP_KLAY_USDT,KLAY,USDT,,True,True,STABLE,BASE_ASSET,False,True
pf_lptusd.K,K,pf_lptusd,LPT,USD,,True,True,STABLE,BASE_ASSET,False,True
